Customer_id,state,customer_tenure_months,plan_type,contract_type,monthly_bill,last_recharge_date,last_recharge_amount,recharge_frequency,total_recharge_amount_30d,total_recharge_amount_90d,avg_recharge_value,days_since_last_recharge,active_days_30d,avg_call_duration_mins,total_calls_30d,data_usage_gb_30d,sms_count_30d,complaints_last_90d,dropped_call_rate,payment_delays_last_year,customer_support_calls_30d,has_auto_pay,num_products
5APO4LJEDGFJDLOGWLACOLOLN3,Delhi,37,prepaid,annual,34.38,05/08/2025,15.75,8,19.78,71.65,5.0,24,18,4.7,100,10.0,128,0,0.055,0,3,1,3
BIVISS8JLTCBW6ATVD1XEUQ4S2,Karnataka,63,prepaid,biannual,55.79,05/31/2025,30.45,18,82.8,247.51,5.0,1,20,12.2,136,35.5,204,0,0.033,0,0,1,3
N92TP6QAQ3K8A7RV4NMWVSB0UK,Uttar Pradesh,11,prepaid,monthly,17.45,01/25/2025,10.78,1,1.64,27.43,9.14,127,1,1.9,2,0.7,19,4,0.207,4,9,0,1
Z3095HS258W9ZJXLH8L6E7VAAG,Andhra Pradesh,14,prepaid,monthly,11.77,12/29/2024,6.42,0,0.58,9.31,9.31,154,2,1.0,10,1.9,10,5,0.218,2,5,0,1
6Z1T2XCB3YYM33MG1ZAQ7QHAK7,Rajasthan,2,prepaid,monthly,14.34,01/22/2025,18.68,0,0.45,8.25,8.25,130,3,1.3,8,1.0,1,8,0.24,3,7,0,1
G3W3H98BRZVA9WDJSGG0YVGV0E,Odisha,2,prepaid,monthly,19.49,02/16/2025,14.12,0,3.03,29.27,29.27,105,2,2.7,7,0.2,6,3,0.298,3,8,0,1
UIS2GY9YTJUQ7X7B7P9JYQN15I,Gujarat,40,prepaid,monthly,28.36,05/17/2025,58.45,6,18.78,52.95,5.0,15,16,5.4,60,6.1,121,1,0.03,0,3,1,2
7TLOM539IY87HLCWBPA274IR83,Kerala,38,prepaid,annual,32.91,05/04/2025,49.73,8,59.03,192.07,8.0,28,20,9.3,71,23.2,50,2,0.078,1,0,1,3
M271W1WUDCBL4CE7PKWCYUKND1,Tamil Nadu,9,prepaid,annual,11.0,04/19/2025,29.01,3,5.46,63.39,7.04,43,7,1.7,6,0.6,41,4,0.153,4,2,0,1
52WQQPWDXYASVDAZV46ESMRWGE,Maharashtra,13,prepaid,monthly,23.69,03/31/2025,9.31,3,5.01,26.2,2.91,62,9,4.1,39,2.0,67,2,0.07,3,3,1,2
CLP81L51FLMNAVYCS44PHH62MY,Haryana,23,prepaid,monthly,19.1,03/17/2025,15.45,3,5.5,55.97,6.22,76,3,5.3,39,1.4,10,2,0.182,1,5,0,1
YQY4UMKLD56R7WYQHR133NO3AA,Rajasthan,10,prepaid,annual,14.67,03/23/2025,26.66,4,8.41,80.53,6.71,70,4,1.6,28,4.6,15,3,0.166,1,4,1,2
BEKGV1BBHG5ZMTGA46AYN2D7KI,Madhya Pradesh,9,prepaid,monthly,19.25,01/14/2025,10.83,1,1.3,20.73,6.91,138,1,2.5,10,0.8,6,4,0.223,3,8,0,1
NGS2WPZE5EGTYLPW71V4KFIWKE,Andhra Pradesh,32,prepaid,annual,23.74,05/18/2025,28.82,7,23.56,75.33,5.0,14,22,5.3,37,16.3,106,0,0.051,2,1,0,2
85HCQXCS1XSRQLNZZRJO7VBHH5,Uttar Pradesh,31,prepaid,annual,27.21,05/05/2025,40.37,8,50.0,166.38,6.93,27,12,8.2,50,7.0,142,0,0.081,0,2,0,3
HPNF4JD1KSIBSMQPNRJAPJC6KS,Andhra Pradesh,36,prepaid,annual,81.98,05/30/2025,85.4,24,127.89,393.42,5.46,2,21,7.7,149,44.6,192,1,0.011,0,0,1,3
X27DCBHHLK3YJZ99106AK32OOU,Punjab,3,prepaid,annual,26.05,03/15/2025,14.4,2,3.44,26.34,4.39,78,7,3.7,35,1.2,6,1,0.117,4,5,1,1
AX985I0HIVTQ3MD4P7PP4BF5L0,West Bengal,58,prepaid,annual,110.69,05/21/2025,86.77,17,87.63,256.46,5.03,11,21,10.4,153,21.8,90,0,0.002,0,1,1,3
34MPYO2TLA27F8LWVV59HOTGDU,West Bengal,47,prepaid,monthly,30.54,05/18/2025,59.4,6,37.92,123.34,6.85,14,16,4.0,39,7.0,115,0,0.079,0,2,1,2
XKGYG3VAH6NHKSQNAL6O9EP0O6,Tamil Nadu,20,prepaid,annual,40.77,05/19/2025,50.46,13,18.49,53.3,5.0,13,13,3.9,57,8.8,123,1,0.075,2,2,0,2
EHPZRV7VSYJAFCO3S65QU0K5QZ,Haryana,104,prepaid,annual,50.44,05/22/2025,86.87,23,92.44,302.07,5.0,10,24,8.4,118,34.1,88,0,0.006,0,0,1,4
2O34OGWPNXZDZB5F5TXC066O1E,Rajasthan,19,prepaid,monthly,17.33,04/07/2025,14.17,4,7.83,68.04,5.67,55,3,4.1,9,1.7,69,3,0.115,3,6,0,1
CD1LQJSQCZ0N04OAE7L0RCTI8F,Kerala,60,prepaid,biannual,93.32,05/22/2025,62.65,23,115.65,377.54,5.47,10,28,12.6,171,41.2,108,0,0.029,0,0,1,3
KF4VGE0GYAJPGZ6TPBWSXXDYPV,Maharashtra,56,prepaid,annual,75.02,05/24/2025,37.23,19,111.34,354.16,6.21,8,26,6.6,183,54.1,223,0,0.039,0,0,1,4
117NIDP9MGYH523GGODLUGHT7E,Tamil Nadu,6,prepaid,monthly,18.93,02/26/2025,8.56,1,0.91,26.8,8.93,95,2,0.6,10,1.7,11,6,0.248,3,6,0,1
DLAXAHHXKWB5O1R9Z27UJDLWN7,Madhya Pradesh,48,prepaid,annual,53.83,05/12/2025,54.06,7,57.57,192.76,9.18,20,13,5.5,101,7.6,126,0,0.075,0,1,1,2
YLW5L4RMVVNXIV9IW6L01WCNKF,Tamil Nadu,66,prepaid,annual,72.55,05/24/2025,46.17,15,91.97,266.79,5.93,8,28,14.3,120,45.3,178,0,0.002,0,1,1,4
XI09P5EL2B2O31I0MHB792ZI5S,Karnataka,27,prepaid,monthly,26.77,04/29/2025,47.27,8,15.66,57.91,5.0,33,16,6.6,75,10.6,129,0,0.033,0,1,0,3
PA5CGWFHDV37IC0LZIGIKQWJ2C,Rajasthan,16,prepaid,annual,18.35,04/23/2025,5.18,5,12.04,59.72,3.98,39,4,1.2,25,5.9,64,5,0.136,2,6,0,1
OGPS0132AN417VF0JQQNVCEQFG,Maharashtra,68,prepaid,annual,80.24,05/25/2025,79.81,15,55.37,166.0,5.0,7,25,8.4,163,52.7,235,0,0.003,0,1,1,4
50NOOO0NL9C59E7F1811MZWNCN,Uttar Pradesh,21,prepaid,monthly,20.6,04/26/2025,23.57,3,10.95,62.14,6.9,36,4,3.8,16,1.3,31,3,0.157,5,3,0,1
0IB3WYZXJQYJV84A1X7OV6SGP3,Gujarat,66,prepaid,biannual,96.32,05/19/2025,49.74,23,49.12,136.73,5.0,13,22,10.1,124,52.9,88,0,0.034,0,0,1,3
YST5V0175DU23JH0ZAGRD1PPKP,Karnataka,61,prepaid,biannual,102.15,05/24/2025,56.16,16,43.28,136.31,5.0,8,29,14.5,107,46.8,125,0,0.029,1,1,1,4
NZHG8Q3GCG1J6OWW5FKNJMVRYD,Maharashtra,44,prepaid,annual,39.34,05/21/2025,47.53,9,24.28,90.33,5.0,11,13,7.2,37,16.2,156,0,0.024,0,3,1,2
J8X2BH2NS8JR1VMYMLINOV953A,Kerala,25,prepaid,annual,26.69,05/08/2025,45.87,4,29.93,102.09,8.51,24,16,4.9,106,21.4,46,0,0.025,2,3,1,3
Z05EV5KZ3NWXROG983AMB3LPVO,Telangana,16,prepaid,annual,24.28,03/08/2025,19.81,1,5.71,54.61,18.2,85,7,4.1,24,0.6,17,2,0.193,2,4,0,1
2M77RXZDNVZ552ZBRD399Q68RT,Tamil Nadu,9,prepaid,monthly,14.35,03/05/2025,24.51,2,2.04,16.94,2.82,88,3,1.4,13,5.0,5,1,0.173,3,6,1,2
H1XDPZF761HJR6EET0DY571VXN,Haryana,1,prepaid,monthly,16.74,12/17/2024,15.09,1,1.22,10.85,3.62,166,3,0.5,11,0.5,4,6,0.154,2,9,0,1
00X28PIJKEMVG7UELN0LVGNP12,Odisha,13,prepaid,annual,32.79,05/02/2025,18.39,13,50.55,188.93,5.0,30,18,7.7,53,22.9,95,1,0.033,1,3,0,2
2SVHOTQF74RQVFX2ZVL9E9ZR3R,Haryana,15,prepaid,annual,37.6,05/21/2025,15.38,7,41.72,128.27,6.11,11,16,8.0,92,13.0,46,1,0.087,0,1,0,3
8C3FZ47I07140K36FAOPRMOC0K,Odisha,6,prepaid,monthly,23.94,03/28/2025,6.96,3,4.82,57.16,6.35,65,5,1.4,40,7.2,64,2,0.112,3,6,1,2
H4OE1U24ZQFEZKFH00A0UY9F8P,Kerala,32,prepaid,biannual,75.77,05/25/2025,48.1,12,112.73,341.34,9.48,7,20,13.5,132,46.2,126,0,0.011,0,1,1,4
GCMR8ESMPF0IEOKVG019YDQ3NW,West Bengal,37,prepaid,annual,48.25,05/10/2025,28.88,5,47.03,130.53,8.7,22,13,8.3,100,10.7,44,0,0.071,0,1,1,3
NECRYSAUUJ02GRXPUDC62G3AUT,Madhya Pradesh,34,prepaid,annual,81.38,05/24/2025,63.35,12,119.85,346.19,9.62,8,28,9.1,166,24.8,193,0,0.026,0,1,1,4
TC4T3X1HXE5ZAQLBUXDJ1DEK8G,Punjab,32,prepaid,annual,101.73,05/20/2025,83.92,23,63.82,194.95,5.0,12,24,11.9,188,50.1,95,0,0.014,0,0,1,3
AK8S2XQUZS9MTHD3IGK38VHMEW,Delhi,5,prepaid,monthly,9.81,02/19/2025,15.44,1,0.87,18.79,6.26,102,1,2.3,10,0.7,14,3,0.143,3,8,0,1
TJXFQ8Y7FHWJWXZUXSF3L2N8IJ,Andhra Pradesh,5,prepaid,monthly,5.95,02/20/2025,11.5,1,0.86,11.62,3.87,101,3,0.7,7,1.7,6,5,0.123,3,5,0,1
DTCXNMJ5IAN8ND7G0L3RTZ5TV6,Karnataka,14,prepaid,monthly,25.8,04/16/2025,21.55,5,11.82,57.14,3.81,46,8,5.0,19,3.3,42,3,0.113,2,4,1,2
L1G3Y2T5OVJYZXFUJ7XN1YPQPM,West Bengal,34,prepaid,annual,51.61,05/22/2025,33.68,11,61.16,173.56,5.26,10,14,6.1,41,10.4,74,1,0.025,1,1,1,2
SJP753K48OLDC08FC0TR58PS0R,Andhra Pradesh,56,prepaid,annual,117.12,05/20/2025,39.66,13,123.17,381.37,9.78,12,24,14.4,151,20.1,120,0,0.008,0,1,1,4
YYTEAG3APTM9X798YBQG716GNE,Rajasthan,69,prepaid,biannual,95.94,05/30/2025,48.26,16,67.6,200.47,5.0,2,29,5.0,99,35.7,222,0,0.04,0,0,1,3
8PNNE6IT1EKKH0UHK7X3BQWRMW,Rajasthan,39,prepaid,annual,104.46,05/19/2025,36.77,13,118.05,366.76,9.4,13,29,11.4,185,25.8,153,0,0.03,0,1,1,3
KDM0OAPHT6O6A1JQNN6TJ9XPF0,Maharashtra,26,prepaid,annual,37.61,05/16/2025,53.28,12,66.24,190.81,5.3,16,20,8.8,76,11.8,87,0,0.053,0,3,0,2
M5HGBO06FHRXJPT2ZL15S74NDD,Maharashtra,14,prepaid,monthly,12.21,04/15/2025,15.66,3,15.49,74.98,8.33,47,6,2.6,18,7.9,8,1,0.171,2,2,0,2
EMAYB3PVARKCPW0GKEJZXPR2D0,Telangana,21,prepaid,monthly,19.64,03/30/2025,9.93,5,6.81,31.15,2.08,63,11,4.4,13,4.3,65,1,0.132,4,6,0,1
G9VWIEB97PWDBOLWIMRSXKJKMP,Rajasthan,83,prepaid,annual,117.6,05/19/2025,41.62,11,51.9,143.91,5.0,13,21,9.5,135,41.0,92,0,0.037,0,1,1,3
6GAXLKKVPJRMEYY1EM30VVIJVD,Delhi,6,prepaid,monthly,14.42,02/07/2025,19.24,1,0.57,4.73,1.58,114,3,1.6,0,0.6,7,3,0.224,6,6,0,1
E0EV6XGZ7CTM09HZBGTJ54696Q,Haryana,4,prepaid,monthly,16.8,03/11/2025,11.64,1,6.2,29.33,9.78,82,6,2.0,35,3.6,35,4,0.19,1,3,0,1
EPRS82GJ8K8C9G3RTSCPSUOVHA,Telangana,12,prepaid,annual,28.6,04/06/2025,13.0,5,6.34,75.5,5.03,56,6,2.1,21,2.4,7,3,0.097,1,3,1,2
HZ52QZSKHZTGBIBF57J2XI3TAM,Telangana,13,prepaid,monthly,29.56,04/16/2025,27.77,2,4.1,27.96,4.66,46,4,3.1,29,9.4,8,1,0.139,3,2,0,1
8L85JE6K9WAM0KJAX57U0Y8JWV,Tamil Nadu,41,prepaid,annual,31.22,05/22/2025,29.28,5,60.37,192.14,12.81,10,16,6.5,92,11.9,137,1,0.067,0,2,1,2
3HJU31FI0N6DGG5GR0XAFGOVCC,Tamil Nadu,45,prepaid,biannual,46.51,05/21/2025,51.59,16,43.26,121.99,5.0,11,24,11.8,149,44.6,242,0,0.017,1,1,1,3
QXO0E1ADNDA37E1J7V2A2T34DF,Madhya Pradesh,17,prepaid,annual,32.68,05/07/2025,33.6,5,38.25,140.25,9.35,25,17,6.1,75,20.2,139,1,0.023,0,2,1,3
UPFLFCYWE3DKS4F6APFXI5N53E,Karnataka,20,prepaid,monthly,18.59,04/02/2025,11.0,1,10.62,86.02,28.67,60,3,5.6,8,6.0,48,4,0.108,3,2,0,2
9I8KCMM7DBFPMGP6YWK5JRNJ62,Madhya Pradesh,97,prepaid,annual,73.26,05/24/2025,78.35,13,56.47,178.3,5.0,8,20,6.9,120,37.6,227,0,0.004,0,1,1,4
A7FXLOZ2RCU8KD9GNLPYO2M2XI,Uttar Pradesh,102,prepaid,biannual,104.45,05/23/2025,39.13,10,128.8,395.61,13.19,9,24,7.8,163,40.5,179,0,0.034,0,0,1,4
TTRTIDZS13HDNH4NRED6M42FQ4,Andhra Pradesh,87,prepaid,biannual,74.61,05/22/2025,31.22,23,79.23,227.26,5.0,10,21,9.9,112,50.7,169,0,0.02,0,0,1,4
86I3CE8ZNA8NZXC45BNCCU3FG0,Haryana,47,prepaid,biannual,113.31,05/18/2025,66.06,20,104.35,337.98,5.63,14,25,10.0,93,25.4,111,0,0.018,0,0,1,4
S8Q0PXAECXVGFOP8QZJULI7JDN,Karnataka,4,prepaid,monthly,13.61,01/05/2025,9.79,1,1.5,14.75,4.92,147,2,1.9,5,0.0,13,5,0.176,2,3,0,1
0OCO39VCYRXONBNPJDN2MIFDHA,Odisha,22,prepaid,monthly,12.54,04/08/2025,27.24,5,2.24,18.27,2.0,54,7,2.0,5,9.6,44,2,0.069,1,3,1,1
LTWBJ9UU2BL7AMKOH109ZDO0D3,Karnataka,42,prepaid,annual,34.28,05/19/2025,46.17,13,46.63,170.66,5.0,13,17,9.4,77,8.3,104,1,0.049,0,0,0,2
A2R5BFYCW8IHYFZ9S9VS1QEKW7,Maharashtra,114,prepaid,annual,79.57,05/22/2025,67.58,17,116.92,326.79,6.41,10,21,6.3,163,53.1,102,0,0.011,0,1,1,4
61NHVCFWR2F5T82DDL7FKNDG1J,West Bengal,21,prepaid,annual,41.62,05/04/2025,52.02,13,53.9,183.53,5.0,28,13,6.2,73,12.0,109,1,0.049,1,2,1,2
91P778RNKOWYPSWLDOQ59B9C2Z,Andhra Pradesh,48,prepaid,annual,29.18,05/18/2025,19.36,12,36.47,106.75,5.0,14,17,9.9,70,20.6,65,0,0.036,0,3,1,2
A4KFOCNQDQX6QD0771HLL9RZRK,Maharashtra,112,prepaid,biannual,73.49,05/24/2025,40.58,18,85.48,256.19,5.0,8,26,10.4,179,24.6,210,0,0.038,0,0,1,4
T8FHU91C329HHA1PJGFJC5QPH6,Karnataka,16,prepaid,annual,26.43,05/18/2025,22.68,7,52.84,169.2,8.06,14,16,6.6,55,8.8,113,1,0.07,2,3,1,2
3D6M1FMPRYFZMYOA2VCYWL9700,Rajasthan,17,prepaid,annual,51.33,04/28/2025,15.42,5,59.36,192.11,12.81,34,21,3.3,68,16.3,80,0,0.063,1,2,1,3
A67RL2YJ0974WXUB0GZ1VHHGY8,Rajasthan,22,prepaid,monthly,20.64,04/12/2025,25.31,4,8.81,79.71,6.64,50,2,5.6,39,3.0,63,2,0.137,1,2,0,1
3A6S5ZXQOMTS1EGPGVTN4YPKW7,Kerala,8,prepaid,monthly,23.4,04/27/2025,17.12,1,4.34,29.36,9.79,35,10,2.6,19,9.7,46,1,0.12,4,3,0,2
DD4DA7D0WTWS3Y4H1TE48M2Q6X,Madhya Pradesh,82,prepaid,biannual,49.02,05/30/2025,47.01,13,87.83,261.14,6.7,2,26,13.4,194,45.3,93,0,0.02,0,1,1,3
0ANIK5J42OI6OAFN33VM89I9GX,Kerala,32,prepaid,annual,42.38,05/21/2025,56.12,6,49.59,183.16,10.18,11,16,5.1,97,21.0,43,2,0.057,0,1,0,3
B7P7O0OLFIZEEUO164FLDAA1FW,Andhra Pradesh,3,prepaid,monthly,18.85,03/06/2025,6.7,3,10.26,51.18,5.69,87,4,2.1,12,7.5,17,3,0.09,4,6,0,1
7CN0EQWMI6KTI221XJ7WWUDQVD,Gujarat,21,prepaid,monthly,29.4,05/07/2025,37.02,13,36.78,109.44,5.0,25,17,4.9,73,14.6,96,1,0.086,0,0,1,2
JGC46HD2ORWHP6WQFK6XW4EMM9,Telangana,3,prepaid,monthly,16.41,12/05/2024,10.17,0,3.31,35.26,35.26,178,3,2.5,6,1.0,7,4,0.224,3,9,0,1
TF07GBASF5EHLH07JR8MTK0RSO,Tamil Nadu,17,prepaid,monthly,11.99,03/25/2025,19.72,1,8.21,54.55,18.18,68,3,3.2,8,2.2,69,3,0.156,2,2,1,1
JH4Z8D2VFHZPQVJLDNHM63Q68J,Uttar Pradesh,64,prepaid,biannual,46.85,05/20/2025,83.7,14,42.66,137.25,5.0,12,25,7.5,165,22.3,197,0,0.017,0,0,1,4
K3X8MBGL2MCXN2ELALQ26UNVSD,Gujarat,117,prepaid,annual,89.78,05/26/2025,62.6,13,116.67,351.04,9.0,6,24,6.8,123,23.0,201,0,0.028,0,0,1,3
Z83YUXYP3HBRBJEQVVIAA2UAQE,Uttar Pradesh,10,prepaid,monthly,16.19,03/22/2025,10.26,2,5.72,49.51,8.25,71,8,5.5,5,2.5,19,2,0.078,3,2,0,1
BTSMAQ3OKLMC1RBK9RX647DI3E,Rajasthan,56,prepaid,biannual,86.81,05/28/2025,46.07,11,88.93,270.19,8.19,4,26,13.7,156,55.0,183,0,0.01,0,0,1,3
50ID033TAYB5BBKJY2NZ7VELFV,Kerala,22,prepaid,monthly,17.47,04/06/2025,25.45,4,8.49,61.06,5.09,56,10,5.4,6,5.4,30,2,0.153,1,6,0,1
8OQESUX9L0IJKCU5X0HC8CAH3G,Delhi,3,prepaid,monthly,11.59,01/18/2025,12.79,1,2.31,17.99,6.0,134,1,0.3,9,0.8,6,5,0.275,2,3,0,1
M31SL7ZX4DE7NQWHOCPY8UDQDD,Maharashtra,20,prepaid,monthly,23.38,03/29/2025,28.66,1,4.36,24.73,8.24,64,10,2.6,21,6.3,65,4,0.199,1,2,0,2
6GBXQJ7DPFSSBJDX0PKOVTRPYX,Delhi,23,prepaid,monthly,47.54,05/23/2025,30.97,9,45.51,134.05,5.0,9,16,7.1,80,16.4,116,0,0.026,0,0,1,3
HBBJCDIWZOD05JH2MKV0DSZRK6,Tamil Nadu,17,prepaid,annual,17.02,04/05/2025,29.73,1,3.56,19.59,6.53,57,5,1.2,11,7.9,21,4,0.159,4,4,0,1
GYFLQ8XPA95G1AMRA5RBAYKIS1,Madhya Pradesh,38,prepaid,annual,26.6,05/11/2025,20.1,12,53.4,160.33,5.0,21,17,6.5,89,23.0,150,0,0.077,0,1,1,2
DK0Q09JRNAMZ6146VEY0A94XFR,Tamil Nadu,43,prepaid,monthly,25.9,05/09/2025,32.75,13,52.02,155.82,5.0,23,19,3.8,35,16.2,121,0,0.071,0,0,0,3
UZPHD7NDJWT695G6MLV8JGUZ4E,Madhya Pradesh,13,prepaid,monthly,18.42,02/21/2025,7.06,0,0.33,2.45,2.45,100,3,0.5,8,1.2,18,4,0.241,3,7,0,1
Q82K8RYQF8WXKK2ABKVBLPXAJM,Gujarat,26,prepaid,monthly,30.96,05/20/2025,29.42,7,27.04,86.79,5.0,12,21,9.8,90,14.3,143,1,0.031,1,2,1,3
2S8U8ZF0P7KB7IYNO667VGP52F,Madhya Pradesh,8,prepaid,monthly,18.52,12/26/2024,14.01,1,1.88,14.37,4.79,157,1,1.0,0,1.2,1,2,0.201,3,6,0,1
HETKDUWTN5PEPL7ZQPPOAU8P1W,Gujarat,5,prepaid,monthly,7.47,12/31/2024,3.3,0,1.12,14.14,14.14,152,2,0.2,1,1.6,15,6,0.249,4,6,0,1
2UNW65B4EYQ1S4DJ9DV3UY5EVS,Haryana,85,prepaid,annual,91.61,05/21/2025,71.57,15,67.78,197.68,5.0,11,25,8.4,185,46.9,175,0,0.022,0,1,1,4
BHF0RIY4KL9ARYEAVEDHR3PCEO,Karnataka,116,prepaid,annual,49.01,05/18/2025,76.09,19,78.12,255.08,5.0,14,25,8.1,172,30.7,222,0,0.035,0,1,1,4
34T3Y4WPWG3XG0TRKY8RYOZDPP,Maharashtra,89,prepaid,annual,96.72,05/27/2025,51.32,24,113.26,330.22,5.0,5,22,5.3,95,39.4,209,0,0.034,0,0,1,3
KEOUBXXQ6MF5QAFS4H6SSGFXUQ,Kerala,66,prepaid,annual,116.56,05/28/2025,85.85,16,133.41,395.95,8.25,4,29,12.5,90,51.6,103,0,0.018,0,1,1,4
2K1KO6XNQXU71SEL8MWOB4FDD7,West Bengal,37,prepaid,annual,105.76,05/30/2025,34.72,23,61.44,178.42,5.0,2,26,6.6,156,45.8,131,0,0.024,0,1,1,3
LI172D50N97CJB0PNWBGDQEWUH,West Bengal,16,prepaid,monthly,23.76,04/20/2025,27.04,2,9.03,71.13,11.85,42,6,2.0,40,6.3,10,2,0.16,3,5,0,1
PKHF33GUWYH36MOTCG06XR3URM,Telangana,33,prepaid,biannual,82.79,05/22/2025,50.46,14,64.44,213.58,5.09,10,22,14.0,178,38.1,157,0,0.035,0,1,1,3
642PW5UESDRBTA3K3OM5FKTISW,Gujarat,26,prepaid,annual,20.85,05/09/2025,47.72,6,37.95,114.33,6.35,23,18,9.6,35,9.1,68,0,0.023,0,3,0,2
OCZDQ7JBMJM1FT07X5IC86Z1B9,Uttar Pradesh,2,prepaid,monthly,15.79,12/17/2024,3.86,0,0.08,10.48,10.48,166,1,0.7,5,1.0,5,7,0.283,4,5,0,1
VWCT8JBBSXPK48AB13T4Y0TB1Z,Uttar Pradesh,60,prepaid,annual,99.57,05/25/2025,35.7,24,72.22,214.06,5.0,7,28,9.1,112,27.2,229,0,0.019,0,1,1,3
ZTEEW6MM7IDAO13TB25ICCPKLV,Odisha,15,prepaid,monthly,13.52,01/23/2025,16.98,0,2.72,33.19,33.19,129,0,0.4,5,0.0,6,5,0.262,3,6,0,1
IKVRECJTR0M6HZ72KXSJZSB6ZW,Gujarat,64,prepaid,annual,62.35,05/30/2025,67.64,10,52.75,175.48,5.85,2,21,14.7,124,26.8,138,0,0.001,0,0,1,4
C64SKTE02BIP18A4JVK8C4NANP,Tamil Nadu,109,prepaid,annual,85.77,05/22/2025,57.43,19,40.24,132.54,5.0,10,23,13.9,150,23.7,219,0,0.016,0,0,1,3
HGPBKTMAV6763V1M3PP00CDNZY,Kerala,13,prepaid,annual,18.83,04/01/2025,27.12,4,6.54,51.78,4.32,61,10,2.1,28,3.1,57,1,0.199,1,5,0,1
9TPZ1J8Q9I6KYJ91KUBJJJX1AL,Punjab,21,prepaid,monthly,20.75,04/25/2025,7.84,2,6.84,66.04,11.01,37,2,4.2,21,7.3,16,1,0.192,2,6,1,2
LJGQPQ8R4HC7JVLCG1J5EWFWBE,Maharashtra,3,prepaid,monthly,17.33,12/24/2024,11.18,0,0.19,11.98,11.98,159,2,1.1,7,1.0,7,5,0.282,3,5,0,1
GSPLTI899A44TBIDSECHU3YCPK,Maharashtra,5,prepaid,monthly,24.58,03/07/2025,6.43,5,3.63,19.74,2.0,86,4,3.6,40,6.9,59,1,0.065,4,3,0,1
L2MOXQ9WFB76AV3S2SUMH3B0N9,Delhi,11,prepaid,monthly,5.46,02/07/2025,13.47,0,4.72,36.01,36.01,114,0,2.7,1,1.0,3,7,0.256,5,7,0,1
889U9W0TE52VXSLHU6L29IL9YQ,Odisha,43,prepaid,annual,96.62,05/28/2025,77.53,21,112.11,339.51,5.39,4,24,11.5,182,28.0,126,0,0.006,0,0,1,3
OCUCNRI2I397I6YXV2MEOSFR5H,Karnataka,111,prepaid,annual,99.02,05/22/2025,75.39,23,90.52,279.17,5.0,10,20,11.9,118,21.4,222,0,0.026,0,1,1,4
5AEJT70EBPY9E576MOUZE66VW9,Maharashtra,12,prepaid,monthly,19.13,03/09/2025,10.75,5,11.4,75.1,5.01,84,6,5.1,21,2.7,39,4,0.109,3,3,0,2
C786W0P1Z00V3SFAVYQLG0K1IR,Maharashtra,2,prepaid,monthly,9.07,12/17/2024,2.74,1,1.4,39.23,13.08,166,1,1.4,8,0.2,14,2,0.277,2,3,0,1
U6U4PLLGF309HSUWDKEJP5K791,Odisha,3,prepaid,monthly,19.4,12/31/2024,10.65,0,0.46,14.78,14.78,152,3,1.9,6,0.5,18,3,0.294,2,6,0,1
IKDTSGVB6THR3NK8PQEQ7Z7E5R,Delhi,26,prepaid,annual,39.97,05/13/2025,26.25,11,53.51,152.88,5.0,19,16,7.1,80,13.0,98,0,0.03,0,0,1,3
590EMC20LSJWS1ZL7P72L4X5BW,Maharashtra,51,prepaid,annual,21.82,05/01/2025,38.95,8,50.23,137.88,5.75,31,21,3.6,102,9.6,92,1,0.077,2,1,0,3
IV5HHQRGREWDS0HPRWZBYWWIMT,Karnataka,15,prepaid,monthly,19.9,03/18/2025,21.58,3,9.31,37.89,4.21,75,9,2.4,21,7.4,20,1,0.134,2,5,0,2
545YRWVTKH861PQIPG8XMOE545,Telangana,23,prepaid,monthly,24.44,04/29/2025,58.69,6,54.62,166.76,9.26,33,21,7.8,63,7.2,87,2,0.058,0,0,1,3
OIKS62C1JLOPO6J0M3LOUFHW8W,Rajasthan,7,prepaid,monthly,19.26,03/02/2025,11.62,1,0.48,14.2,4.73,91,1,0.3,9,1.9,15,3,0.248,3,5,0,1
ET8AN2LM1CBHT94OZKFNOTIA41,Andhra Pradesh,14,prepaid,monthly,19.44,02/20/2025,2.94,0,0.79,16.3,16.3,101,1,1.3,8,0.4,16,6,0.208,3,7,0,1
DORFKI1IJE2XE0JDCZ1OA3VF02,Tamil Nadu,24,prepaid,monthly,45.57,05/23/2025,59.81,4,19.95,72.94,6.08,9,13,4.0,56,10.6,152,0,0.046,1,1,0,2
342P0KQD8UNPIOKKZSN9081ZQU,Maharashtra,10,prepaid,monthly,23.55,04/12/2025,28.42,1,4.44,29.35,9.78,50,7,4.3,20,2.9,13,1,0.103,1,2,0,1
OINUXL39DG5RIFWR0UI1JLMFLU,Uttar Pradesh,14,prepaid,monthly,20.13,03/28/2025,9.81,2,16.0,70.01,11.67,65,5,5.5,8,3.8,40,2,0.078,3,4,0,1
5JHURR8IQRT007PCEASEH5E5RW,Andhra Pradesh,100,prepaid,biannual,52.27,05/24/2025,72.61,21,91.86,296.15,5.0,8,27,5.2,164,34.4,136,0,0.009,0,1,1,4
R0TOKPK7YSWNXFSHWZSJQ77Z4E,Andhra Pradesh,16,prepaid,monthly,19.68,03/03/2025,19.66,0,1.16,34.67,34.67,90,2,2.4,7,0.2,3,6,0.124,5,3,0,1
